id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,culster30
1254880,-1.2526211738586426,-0.5391047596931458,-0.1562734693288803,0.39150330424308777,-0.008487178012728691,-0.767235517501831,-0.48775312304496765,0.27416831254959106,-0.4873918890953064,-0.3129541277885437,24
1294230,-1.2235369682312012,0.1019621342420578,-0.2809205949306488,0.39803165197372437,0.10943631082773209,-0.8248948454856873,-0.2252792865037918,-0.009921744465827942,-0.442857027053833,-0.2558589577674866,3
1337750,-1.1712805032730103,-0.3191051483154297,-0.38702720403671265,0.13058821856975555,0.013419139198958874,-0.8947557210922241,-0.1300240159034729,0.20919819176197052,-0.5780977606773376,-0.31870386004447937,2
1349320,-1.1653101444244385,-0.3248025178909302,-0.32678550481796265,0.1123848482966423,0.05287430062890053,-0.9527783989906311,-0.06641780585050583,0.12397105991840363,-0.5830812454223633,-0.30694645643234253,8
1371040,-1.0681434869766235,-0.262821227312088,-0.5481080412864685,0.3293580710887909,0.3245486617088318,-0.6499887704849243,-0.24469490349292755,-0.38152647018432617,-0.6263726949691772,-0.2811202108860016,7
1376420,-1.1652029752731323,-0.32018807530403137,-0.3350062370300293,0.11734257638454437,0.05324764549732208,-0.9430471658706665,-0.07302740216255188,0.12300630658864975,-0.5817224979400635,-0.30732518434524536,8
1468780,-1.2268590927124023,0.12379201501607895,-0.2795461118221283,0.4089367389678955,0.11361926048994064,-0.8185945153236389,-0.2290584295988083,-0.014833184890449047,-0.43625473976135254,-0.25066930055618286,3
1476260,-1.1721761226654053,-0.29908087849617004,-0.39231523871421814,0.14545972645282745,0.019195830449461937,-0.8797169327735901,-0.1394512951374054,0.19536930322647095,-0.5712069272994995,-0.3152957558631897,23
1606870,-1.1706973314285278,-0.314466655254364,-0.391727089881897,0.13495364785194397,0.01767893321812153,-0.8864113092422485,-0.13285572826862335,0.19586488604545593,-0.576994001865387,-0.3174607455730438,23
1614590,-1.1721866130828857,-0.3129514157772064,-0.38689103722572327,0.13542574644088745,0.014117594808340073,-0.8933351635932922,-0.13464847207069397,0.21363456547260284,-0.5753189921379089,-0.3180854916572571,2
1746510,-1.1684176921844482,-0.31846925616264343,-0.38821840286254883,0.1345052570104599,0.016568703576922417,-0.893689751625061,-0.12860724329948425,0.1963532716035843,-0.5767512321472168,-0.32184097170829773,2
1851680,-1.1689715385437012,-0.3040362298488617,-0.3522354066371918,0.1263321340084076,0.049050718545913696,-0.9170111417770386,-0.09048761427402496,0.12403826415538788,-0.5768497586250305,-0.3024129867553711,8
1955320,-1.1721115112304688,-0.3107980787754059,-0.3882623314857483,0.1371268332004547,0.015183629468083382,-0.8901768922805786,-0.13560640811920166,0.2092181146144867,-0.5747838020324707,-0.3176880478858948,2
1988320,-1.2236486673355103,0.10570518672466278,-0.2895425856113434,0.39737269282341003,0.11080921441316605,-0.815061628818512,-0.22536946833133698,-0.016252243891358376,-0.4432755708694458,-0.2536008954048157,3
2032640,-1.169828176498413,-0.32804885506629944,-0.3853544294834137,0.12821009755134583,0.010742590762674809,-0.901050329208374,-0.12868434190750122,0.21658070385456085,-0.5790029168128967,-0.32325512170791626,2
2127600,-1.256384015083313,-0.5527298450469971,-0.14686918258666992,0.3924768269062042,-0.014609054662287235,-0.7697266936302185,-0.4962408244609833,0.28971073031425476,-0.48642027378082275,-0.3140869438648224,0
2147870,-1.172224760055542,-0.31365907192230225,-0.38830938935279846,0.13693398237228394,0.016076190397143364,-0.8907760977745056,-0.1353062242269516,0.20800471305847168,-0.5757556557655334,-0.3178844451904297,2
2323510,-1.2221250534057617,0.08871782571077347,-0.29645711183547974,0.3886542320251465,0.10880733281373978,-0.8081043362617493,-0.22411639988422394,-0.018485136330127716,-0.4477153718471527,-0.2561100423336029,28
2369580,-1.0587482452392578,-0.2869868874549866,-0.593103289604187,0.34436866641044617,0.365987092256546,-0.600737452507019,-0.27700069546699524,-0.43655964732170105,-0.6416287422180176,-0.25278258323669434,22
2533140,-1.2571344375610352,-0.563286304473877,-0.14039619266986847,0.3998415470123291,-0.01441689021885395,-0.7665764689445496,-0.5049444437026978,0.29136186838150024,-0.4850192666053772,-0.3153410851955414,17
2611800,-1.1694704294204712,-0.32083311676979065,-0.3880324065685272,0.13425111770629883,0.015372088178992271,-0.8938949704170227,-0.13165712356567383,0.2042803019285202,-0.5771515965461731,-0.3213561475276947,2
2651390,-1.223362684249878,0.0992550477385521,-0.2906801104545593,0.3945072293281555,0.11094871908426285,-0.8154371380805969,-0.22387105226516724,-0.015670808032155037,-0.44510847330093384,-0.25429290533065796,3
2974710,-1.179190754890442,-0.19533862173557281,-0.6504408121109009,0.2259777933359146,0.040333591401576996,-0.49577921628952026,-0.20990200340747833,-0.3405526280403137,-0.5264153480529785,-0.34837406873703003,4
3012300,-1.2264714241027832,0.10913768410682678,-0.28596216440200806,0.3990158438682556,0.10671448707580566,-0.8150082230567932,-0.22481846809387207,-0.014145167544484138,-0.43984490633010864,-0.254162073135376,3
3043280,-1.0627137422561646,-0.28076085448265076,-0.5922805666923523,0.34148627519607544,0.358723908662796,-0.5993456244468689,-0.2766323685646057,-0.4302193820476532,-0.6386696100234985,-0.2520703673362732,22
3050320,-1.0661725997924805,-0.27548763155937195,-0.5840310454368591,0.343998521566391,0.35617613792419434,-0.6046028137207031,-0.27720022201538086,-0.4171402156352997,-0.6359123587608337,-0.25008833408355713,22
3072200,-1.1686137914657593,-0.3120255768299103,-0.38996636867523193,0.13908179104328156,0.019767379388213158,-0.8869392275810242,-0.13123907148838043,0.1872870922088623,-0.5748655200004578,-0.32013341784477234,23
3137560,-1.2210527658462524,0.10075754672288895,-0.2838137745857239,0.4011489152908325,0.1148095428943634,-0.8230528235435486,-0.221816748380661,-0.022735096514225006,-0.44127243757247925,-0.25958773493766785,3
3149780,-1.2223966121673584,0.09963584691286087,-0.29420924186706543,0.39831677079200745,0.11454100906848907,-0.8105049133300781,-0.22676382958889008,-0.023454857990145683,-0.4450601637363434,-0.25326842069625854,3
3163180,-1.0766797065734863,-0.25171172618865967,-0.5376664996147156,0.3229711651802063,0.299996554851532,-0.6632009148597717,-0.23374724388122559,-0.3582988977432251,-0.6149972081184387,-0.28920048475265503,25
3210980,-1.1733264923095703,-0.06531859934329987,-0.42783495783805847,0.30100011825561523,0.10045789182186127,-0.7131784558296204,-0.18836674094200134,-0.10682032257318497,-0.5148111581802368,-0.2704807221889496,10
3331020,-1.0632597208023071,-0.282693088054657,-0.5895363688468933,0.34144890308380127,0.35611799359321594,-0.6010646224021912,-0.27559223771095276,-0.4270608723163605,-0.6378324031829834,-0.2542411983013153,22
3430260,-1.0665533542633057,-0.27780258655548096,-0.587835967540741,0.3383168578147888,0.34868037700653076,-0.6033909320831299,-0.27127525210380554,-0.42100051045417786,-0.6345164179801941,-0.25668278336524963,22
3465240,-1.2460558414459229,-0.4892151951789856,-0.17949490249156952,0.38674962520599365,-0.00025222942349500954,-0.7634714245796204,-0.46293559670448303,0.2388288527727127,-0.48546695709228516,-0.3106313943862915,24
3472610,-1.1702121496200562,-0.29248180985450745,-0.39391279220581055,0.1523648053407669,0.024934198707342148,-0.8726624846458435,-0.1383037269115448,0.16905613243579865,-0.5686598420143127,-0.31653326749801636,23
3477300,-1.0648283958435059,-0.277670681476593,-0.5913546681404114,0.33794572949409485,0.35245999693870544,-0.6005327701568604,-0.27209827303886414,-0.42395368218421936,-0.636512815952301,-0.25352388620376587,22
3481030,-1.254714012145996,-0.5511780977249146,-0.1488046795129776,0.39836686849594116,-0.011396455578505993,-0.7631039619445801,-0.4984884262084961,0.2781597971916199,-0.4850828945636749,-0.31492576003074646,0
3510340,-1.169600009918213,-0.3211159408092499,-0.3871248960494995,0.13281425833702087,0.013600696809589863,-0.8951056003570557,-0.13049213588237762,0.20673799514770508,-0.5768746137619019,-0.3220606744289398,2
3588460,-1.0733096599578857,-0.2554751932621002,-0.5438099503517151,0.3261846601963043,0.31219714879989624,-0.6524419188499451,-0.2404414564371109,-0.3714015781879425,-0.6200251579284668,-0.2836866080760956,7
3721010,-1.3086676597595215,-0.2257806658744812,-0.29327592253685,0.22379851341247559,0.040999867022037506,-0.7689767479896545,-0.07221288233995438,0.09365693479776382,-0.4772275686264038,-0.25179868936538696,6
3746820,-1.167522668838501,-0.32599198818206787,-0.38903912901878357,0.13272690773010254,0.019124900922179222,-0.8954704403877258,-0.12956397235393524,0.2003088742494583,-0.5799314975738525,-0.3218379318714142,2
3772050,-1.1752967834472656,-0.29757222533226013,-0.3932497203350067,0.14543366432189941,0.010971685871481895,-0.8834099769592285,-0.1437477320432663,0.22813309729099274,-0.5690971612930298,-0.31715989112854004,26
3779090,-1.0719211101531982,-0.2693440616130829,-0.5805864334106445,0.3363680839538574,0.33712559938430786,-0.6069409847259521,-0.26899194717407227,-0.4059860408306122,-0.6284021735191345,-0.25716808438301086,1
3922110,-1.2469029426574707,-0.5775049924850464,-0.13403721153736115,0.40684381127357483,-0.001525786006823182,-0.7743178009986877,-0.5010992288589478,0.2838457524776459,-0.4910507798194885,-0.32090461254119873,17
3965870,-1.2551368474960327,-0.5532525777816772,-0.15162122249603271,0.3897362947463989,-0.013485106639564037,-0.7688857913017273,-0.49384742975234985,0.2873290181159973,-0.48842737078666687,-0.31387656927108765,0
4003110,-1.2042373418807983,-0.19612322747707367,-0.641238272190094,0.22128857672214508,0.03480575606226921,-0.48639869689941406,-0.1929163634777069,-0.35512056946754456,-0.5108258128166199,-0.3438303768634796,4
4020200,-1.2543575763702393,-0.5543991327285767,-0.1487162709236145,0.3976265788078308,-0.009259620681405067,-0.7649747729301453,-0.49884742498397827,0.27955636382102966,-0.48702430725097656,-0.3142603933811188,0
4085570,-1.1726833581924438,-0.30821797251701355,-0.38888978958129883,0.1386999934911728,0.017052412033081055,-0.8878109455108643,-0.1357995569705963,0.20368309319019318,-0.5738807320594788,-0.31716299057006836,2
4173210,-1.1758414506912231,-0.29842862486839294,-0.39455437660217285,0.14532417058944702,0.009212419390678406,-0.8827479481697083,-0.14531570672988892,0.23168516159057617,-0.5688457489013672,-0.3180849850177765,26
4206100,-1.066951036453247,-0.2788892090320587,-0.5897350311279297,0.33654481172561646,0.3507439196109772,-0.6005492210388184,-0.2724945545196533,-0.4206314980983734,-0.6360927224159241,-0.25449371337890625,22
4246790,-1.2562689781188965,-0.5628421902656555,-0.14199289679527283,0.4006630778312683,-0.012018034234642982,-0.7649871110916138,-0.5049819946289062,0.28726962208747864,-0.48545974493026733,-0.31486260890960693,17
4295450,-1.0633562803268433,-0.2796356976032257,-0.5880303978919983,0.3404138684272766,0.35655421018600464,-0.6033862829208374,-0.273109495639801,-0.4242694079875946,-0.6377705335617065,-0.25350144505500793,22
4307720,-1.173136591911316,-0.31060314178466797,-0.3888178765773773,0.13789469003677368,0.01575852371752262,-0.8885759711265564,-0.13643759489059448,0.20661726593971252,-0.5746200084686279,-0.317608505487442,2
4354430,-1.071507453918457,-0.2563741207122803,-0.5417527556419373,0.3289106786251068,0.317706435918808,-0.6543402075767517,-0.2430303543806076,-0.37290507555007935,-0.6225297451019287,-0.2821483612060547,7
4379580,-1.1643122434616089,-0.0961085706949234,-0.36496081948280334,0.29351773858070374,0.10002829134464264,-0.8135949373245239,-0.23210139572620392,-0.05725955590605736,-0.5017170310020447,-0.2918154299259186,12
4411080,-1.2257176637649536,0.10054756700992584,-0.29011476039886475,0.39373159408569336,0.10837937891483307,-0.815725564956665,-0.22264795005321503,-0.01490176934748888,-0.4441075623035431,-0.2552809715270996,3
4417620,-1.2572370767593384,-0.5681506395339966,-0.1383490264415741,0.40331873297691345,-0.011854239739477634,-0.7650405764579773,-0.5115233659744263,0.29128167033195496,-0.4857327938079834,-0.3136799931526184,17
4484400,-1.2252246141433716,0.10366202145814896,-0.28407159447669983,0.39765095710754395,0.11092200130224228,-0.8200762271881104,-0.22445501387119293,-0.010739252902567387,-0.44287580251693726,-0.2534479796886444,3
4603990,-1.1696659326553345,-0.3206179440021515,-0.3874824345111847,0.13309936225414276,0.013780755922198296,-0.8946265578269958,-0.1310214400291443,0.20681898295879364,-0.5765510201454163,-0.3220810294151306,2
4615260,-1.172137975692749,-0.3107270896434784,-0.38779711723327637,0.13651353120803833,0.014959139749407768,-0.8908132910728455,-0.13477692008018494,0.20950426161289215,-0.5746768712997437,-0.31755179166793823,2
4627200,-1.1723774671554565,-0.30822259187698364,-0.3875837028026581,0.13924086093902588,0.01631220616400242,-0.8891036510467529,-0.13629555702209473,0.20556175708770752,-0.5738908648490906,-0.31699997186660767,2
4648710,-1.1711171865463257,-0.3210923969745636,-0.3870457112789154,0.12987306714057922,0.013101736083626747,-0.895307183265686,-0.1306425780057907,0.21158526837825775,-0.5785333514213562,-0.31888142228126526,2
4733730,-1.2547770738601685,-0.5542480945587158,-0.1480775624513626,0.39725106954574585,-0.00986215379089117,-0.7655814290046692,-0.4985319674015045,0.2811181843280792,-0.48685649037361145,-0.31418153643608093,0
4798950,-1.0770076513290405,-0.25051429867744446,-0.5332785844802856,0.32496845722198486,0.3047802448272705,-0.6655923128128052,-0.2375689148902893,-0.3553031086921692,-0.6170870065689087,-0.2864483892917633,25
4826790,-1.171981692314148,-0.29902583360671997,-0.3925509750843048,0.14559422433376312,0.020626423880457878,-0.8790831565856934,-0.13936050236225128,0.1899193674325943,-0.5714035034179688,-0.31559431552886963,23
4910780,-1.2547814846038818,-0.5709624886512756,-0.1366317719221115,0.4050764739513397,-0.01231456734240055,-0.7683932781219482,-0.5080714225769043,0.2891514301300049,-0.48389577865600586,-0.3188508152961731,17
4944690,-1.2562190294265747,-0.5628604888916016,-0.1406201869249344,0.40154343843460083,-0.011860033497214317,-0.7667906880378723,-0.5062116384506226,0.2882188856601715,-0.48570913076400757,-0.31514060497283936,17
4995500,-1.1756335496902466,-0.2840474247932434,-0.3983169198036194,0.15539085865020752,0.016612382605671883,-0.8703899383544922,-0.14884373545646667,0.20815697312355042,-0.5650661587715149,-0.31482741236686707,26
5024080,-1.2555556297302246,-0.5522512197494507,-0.1460132896900177,0.39884138107299805,-0.011011316440999508,-0.7650377750396729,-0.5009774565696716,0.2824332118034363,-0.48520636558532715,-0.3133954405784607,0
5027600,-1.2494101524353027,-0.5545070767402649,-0.1497531682252884,0.3980378210544586,-0.004456881899386644,-0.7664502263069153,-0.49225902557373047,0.27487993240356445,-0.48526275157928467,-0.31848782300949097,0
5140600,-1.0678420066833496,-0.26811134815216064,-0.5791534185409546,0.3364444375038147,0.3425388038158417,-0.6117424964904785,-0.2663348615169525,-0.40983515977859497,-0.630635142326355,-0.25796186923980713,1
5402560,-1.1697897911071777,-0.3231251537799835,-0.3865029215812683,0.13216592371463776,0.013338643126189709,-0.8971218466758728,-0.13023674488067627,0.20866471529006958,-0.5774211287498474,-0.322286993265152,2
5432220,-1.1718684434890747,-0.30906495451927185,-0.3890336751937866,0.13814662396907806,0.016216645017266273,-0.8888907432556152,-0.13599468767642975,0.20690958201885223,-0.5744052529335022,-0.31738871335983276,2
5438480,-1.1703574657440186,-0.31472235918045044,-0.39461129903793335,0.1365797519683838,0.01813534088432789,-0.8810415267944336,-0.13508103787899017,0.1913852095603943,-0.5771511197090149,-0.31754791736602783,23
5488290,-1.1720532178878784,-0.30995792150497437,-0.3885515332221985,0.1381046026945114,0.014612250030040741,-0.8899306058883667,-0.1363208144903183,0.2114342302083969,-0.5742740035057068,-0.31790781021118164,2
5565090,-1.0730863809585571,-0.2575710117816925,-0.5367549061775208,0.32819533348083496,0.31219494342803955,-0.6590476036071777,-0.2411927580833435,-0.3658922016620636,-0.6189212799072266,-0.2858532667160034,7
5575570,-1.0651251077651978,-0.28247857093811035,-0.5856481790542603,0.3390703797340393,0.35129210352897644,-0.6042261719703674,-0.2738109230995178,-0.4211205542087555,-0.6366145014762878,-0.2577019929885864,22
5641470,-1.1661350727081299,-0.31835514307022095,-0.33675819635391235,0.11823099851608276,0.05206010118126869,-0.9396592974662781,-0.07516155391931534,0.12123940140008926,-0.5799873471260071,-0.3070577383041382,8
5678650,-1.1833237409591675,-0.19333809614181519,-0.640345573425293,0.22891849279403687,0.043675005435943604,-0.5053910613059998,-0.20739875733852386,-0.3326617181301117,-0.5244275331497192,-0.34594982862472534,4
5681100,-1.2538073062896729,-0.5389299988746643,-0.15660689771175385,0.39026522636413574,-0.010462887585163116,-0.766044020652771,-0.4882887005805969,0.27542048692703247,-0.4870235025882721,-0.3126695454120636,24
5892810,-1.1762491464614868,-0.29366371035575867,-0.39576035737991333,0.14928294718265533,0.011688672937452793,-0.8776028752326965,-0.14709486067295074,0.22337745130062103,-0.5670560002326965,-0.31698209047317505,26
5998830,-1.252586841583252,-0.517359733581543,-0.15936541557312012,0.39453405141830444,-0.008575248531997204,-0.766431450843811,-0.4837084114551544,0.2643507122993469,-0.4828522801399231,-0.3126027286052704,24
6012740,-1.1720325946807861,-0.2957857847213745,-0.39287853240966797,0.14767111837863922,0.021978847682476044,-0.8772515654563904,-0.14014750719070435,0.18716184794902802,-0.5706157088279724,-0.3146977722644806,23
6079900,-1.2534443140029907,-0.5438961386680603,-0.15414614975452423,0.3970867097377777,-0.008111879229545593,-0.7608115673065186,-0.4941658079624176,0.26992669701576233,-0.4857931137084961,-0.3134964406490326,0
6103660,-1.065294623374939,-0.27736780047416687,-0.5870274901390076,0.3397074341773987,0.35480573773384094,-0.6032572388648987,-0.2723170518875122,-0.4218578636646271,-0.6364586353302002,-0.25280556082725525,22
6133690,-1.1650042533874512,-0.07723768800497055,-0.418843150138855,0.26818498969078064,0.1145075336098671,-0.772456169128418,-0.18772926926612854,-0.08647872507572174,-0.5150150060653687,-0.2803010940551758,19
6138900,-1.128072738647461,-0.21305780112743378,-0.38253170251846313,0.3728245496749878,0.08878068625926971,-0.7847113013267517,-0.19545485079288483,-0.17276035249233246,-0.48926207423210144,-0.38027358055114746,11
6141440,-1.227990746498108,0.10950861871242523,-0.2811376452445984,0.3981248438358307,0.10777873545885086,-0.8219393491744995,-0.2232438176870346,-0.007401010952889919,-0.4404730200767517,-0.2534938454627991,3
6223040,-1.2533360719680786,-0.5793687105178833,-0.13259845972061157,0.41124361753463745,-0.008335518650710583,-0.7669993042945862,-0.5143528580665588,0.28820928931236267,-0.4843057692050934,-0.32056355476379395,17
6252160,-1.0702974796295166,-0.2647196054458618,-0.5488618612289429,0.3291042745113373,0.3242751657962799,-0.6474063992500305,-0.2479150891304016,-0.37971004843711853,-0.6252497434616089,-0.2778521478176117,7
6357300,-1.1830480098724365,-0.19224813580513,-0.6392054557800293,0.23027153313159943,0.04577359929680824,-0.5084363222122192,-0.2078039050102234,-0.33187738060951233,-0.5255541205406189,-0.3458646833896637,4
6372810,-1.1721380949020386,-0.3159538507461548,-0.38618481159210205,0.13322106003761292,0.012574492953717709,-0.8955382108688354,-0.13409462571144104,0.21820594370365143,-0.5760203003883362,-0.31871873140335083,2
6406140,-1.1719996929168701,-0.2962241768836975,-0.39171281456947327,0.14828471839427948,0.020817464217543602,-0.8772755265235901,-0.1402139812707901,0.1869615763425827,-0.5698307156562805,-0.3154236674308777,23
6483170,-1.2536054849624634,-0.5460191965103149,-0.15352977812290192,0.38971400260925293,-0.01203205157071352,-0.7689708471298218,-0.4904201924800873,0.2822113633155823,-0.4879339933395386,-0.3136594295501709,0
6597600,-1.0643339157104492,-0.27825242280960083,-0.5866486430168152,0.33957433700561523,0.3531452715396881,-0.6039126515388489,-0.27291128039360046,-0.4216333329677582,-0.6365199089050293,-0.25448885560035706,22
6598050,-1.0712134838104248,-0.27493736147880554,-0.5857341289520264,0.3339400589466095,0.34028977155685425,-0.6031371355056763,-0.27028411626815796,-0.40553829073905945,-0.630805492401123,-0.25265368819236755,1
6668050,-1.2232071161270142,0.09882356971502304,-0.29296982288360596,0.39442864060401917,0.11161810159683228,-0.8120822906494141,-0.224493607878685,-0.018895184621214867,-0.4452340006828308,-0.2539020776748657,3
6750450,-1.0650808811187744,-0.27930328249931335,-0.5836244821548462,0.3377508819103241,0.34965261816978455,-0.6078951954841614,-0.2699132263660431,-0.4176715612411499,-0.6361767649650574,-0.2580641210079193,22
6758690,-1.1683565378189087,-0.32564476132392883,-0.38462668657302856,0.12882067263126373,0.013090484775602818,-0.901821494102478,-0.1259882152080536,0.20967447757720947,-0.5787498354911804,-0.32316574454307556,2
6840820,-1.1720325946807861,-0.30874818563461304,-0.3888430893421173,0.13829012215137482,0.015851112082600594,-0.888748288154602,-0.1360708773136139,0.20704205334186554,-0.574203610420227,-0.31734421849250793,2
6873310,-1.2280927896499634,0.12282637506723404,-0.2763027250766754,0.40694162249565125,0.10970200598239899,-0.8234158754348755,-0.22735518217086792,-0.007495807018131018,-0.4363447427749634,-0.2510513663291931,3
6980740,-1.2544013261795044,-0.5513774156570435,-0.14852917194366455,0.39815905690193176,-0.009693749248981476,-0.7643333673477173,-0.4978695511817932,0.2791905105113983,-0.4858304262161255,-0.3140764832496643,0
7063250,-1.1757450103759766,-0.29186511039733887,-0.3958345949649811,0.14982882142066956,0.012195260263979435,-0.8778108358383179,-0.14676612615585327,0.22250738739967346,-0.5669775605201721,-0.3167867064476013,26
7063420,-1.1502783298492432,-0.11479934304952621,-0.3663713335990906,0.2928470969200134,0.1123451516032219,-0.8222853541374207,-0.2328682392835617,-0.08185810595750809,-0.5033462643623352,-0.30185380578041077,12
7137250,-1.180228590965271,-0.1972775012254715,-0.6437550783157349,0.22708101570606232,0.042543020099401474,-0.5010167360305786,-0.20870907604694366,-0.33594614267349243,-0.5257588624954224,-0.3469925820827484,4
7170370,-1.170920729637146,-0.3142492473125458,-0.39242905378341675,0.13603125512599945,0.01316242478787899,-0.8873884081840515,-0.13634473085403442,0.21051901578903198,-0.5764743685722351,-0.3188856244087219,2
7194270,-1.2576500177383423,-0.5645480751991272,-0.1376793533563614,0.40265825390815735,-0.014324789866805077,-0.7668613791465759,-0.5076903104782104,0.29115697741508484,-0.48398998379707336,-0.3157343566417694,17
7194780,-1.2206913232803345,0.09886544942855835,-0.28349146246910095,0.40002956986427307,0.11360763758420944,-0.8228294253349304,-0.22194375097751617,-0.021741848438978195,-0.4409036636352539,-0.2601563632488251,3
7278360,-1.1783950328826904,-0.20030544698238373,-0.6573417782783508,0.22249062359333038,0.03724907338619232,-0.4872412085533142,-0.21035924553871155,-0.3478758931159973,-0.5264971852302551,-0.3510269820690155,4
7309360,-1.1719129085540771,-0.307695209980011,-0.3917616009712219,0.14163565635681152,0.02022993005812168,-0.8832242488861084,-0.13828004896640778,0.19721092283725739,-0.5744273066520691,-0.31611284613609314,23
